date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
26.08.2017,2017,scotland,championship-2017-2018,St. Mirren,Dundee Utd,2.59,3.54,2.61,1.82,2.01,1.67,2.3,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/st-mirren-dundee-utd-GURRR38G/#1X2;2,1,3,0
04.11.2017,2017,scotland,championship-2017-2018,Morton,Queen of South,3.01,3.38,2.36,1.99,1.83,1.74,2.07,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/morton-queen-of-south-QPUVqcoa/#1X2;2,2,3,1
02.12.2017,2017,scotland,championship-2017-2018,Morton,Brechin,1.39,5.07,7.51,1.62,2.31,1.88,1.92,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/morton-brechin-WdSHgYEN/#1X2;2,1,5,1
02.12.2017,2017,scotland,championship-2017-2018,Dundee Utd,Dunfermline,1.91,3.54,4.03,1.89,1.94,1.7,2.08,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/dundee-utd-dunfermline-OWO9efpB/#1X2;2,1,3,1
07.04.2018,2018,scotland,championship-2017-2018,Falkirk,Dunfermline,2.65,3.26,2.7,2.09,1.77,1.78,1.98,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/falkirk-dunfermline-OjF9dkme/#1X2;2,2,3,1
04.11.2017,2017,scotland,championship-2017-2018,Brechin,Dumbarton,3.07,3.49,2.27,1.84,1.99,1.6,2.22,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/brechin-dumbarton-YRkiiugP/#1X2;2,2,1,0
21.10.2017,2017,scotland,championship-2017-2018,Dundee Utd,Inverness,1.92,3.5,3.92,1.86,1.93,1.66,2.04,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/dundee-utd-inverness-ARgCj82E/#1X2;2,2,2,0
16.09.2017,2017,scotland,championship-2017-2018,Inverness,Livingston,2.45,3.34,2.92,2.03,1.82,1.75,2.09,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/inverness-livingston-Aiw3PV3F/#1X2;2,2,4,1
31.03.2018,2018,scotland,championship-2017-2018,Falkirk,Brechin,1.34,5.44,10.04,1.67,2.34,2.04,1.83,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/falkirk-brechin-vayR4DuF/#1X2;2,1,3,0
09.09.2017,2017,scotland,championship-2017-2018,Livingston,Queen of South,2.51,3.25,2.88,2.11,1.75,1.76,2.14,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/livingston-queen-of-south-E572L1op/#1X2;2,0,4,1
14.10.2017,2017,scotland,championship-2017-2018,Queen of South,Dunfermline,2.19,3.43,3.26,1.90,1.94,1.64,2.16,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/queen-of-south-dunfermline-fJBPS4A7/#1X2;2,0,0,0
05.08.2017,2017,scotland,championship-2017-2018,Dumbarton,Morton,3.34,3.42,2.17,1.98,1.86,1.73,2.12,https://www.oddsportal.com/soccer/scotland/championship-2017-2018/dumbarton-morton-W025EgYa/#1X2;2,0,0,0
