date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
29.09.2019,2019,portugal,taca-de-portugal-2019-2020,Amora,Sao Joao Ver,1.41,4.47,6.8,1.72,2.06,1.87,1.93,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/amora-sao-joao-de-ver-xS4wKKCc/#1X2;2,1,3,1
29.09.2019,2019,portugal,taca-de-portugal-2019-2020,Vizela,Fontinhas,1.49,4.43,5.44,1.50,2.49,1.58,2.38,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/vizela-gd-fontinhas-pAVOnAn1/#1X2;2,1,7,1
19.10.2019,2019,portugal,taca-de-portugal-2019-2020,Amora,Sanjoanense,2.48,3.38,2.75,1.89,1.92,1.68,2.14,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/amora-sanjoanense-nqR0Woq3/#1X2;2,2,1,0
19.10.2019,2019,portugal,taca-de-portugal-2019-2020,Pevidem,Belenenses,11.33,6.51,1.22,1.45,2.53,1.95,1.83,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/pevidem-belenenses-U7G5V5b9/#1X2;2,2,2,0
23.11.2019,2019,portugal,taca-de-portugal-2019-2020,Vizela,Benfica,14.19,6.84,1.18,1.49,2.50,1.99,1.65,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/vizela-benfica-bwVheUnp/#1X2;2,2,3,1
29.09.2019,2019,portugal,taca-de-portugal-2019-2020,Gondomar,Valadares Gaia,1.53,4.06,5.66,1.73,2.05,1.8,2.01,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/gondomar-valadares-gaia-fc-p8d9Xwsc/#1X2;2,2,1,0
22.11.2019,2019,portugal,taca-de-portugal-2019-2020,Leixoes,Santa Clara,2.42,3.1,3.04,2.38,1.58,1.94,1.79,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/leixoes-santa-clara-hYF8GvJh/#1X2;2,2,5,1
23.11.2019,2019,portugal,taca-de-portugal-2019-2020,Famalicao,Academica,1.65,3.95,4.8,1.75,2.09,1.74,2.01,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/famalicao-academica-d6MaI0lt/#1X2;2,1,1,0
20.10.2019,2019,portugal,taca-de-portugal-2019-2020,Pedras Salgadas,Agueda,2.89,3.47,2.35,1.79,2.03,1.62,2.26,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/pedras-salgadas-agueda-EFhQll0N/#1X2;2,1,1,0
19.10.2019,2019,portugal,taca-de-portugal-2019-2020,Fabril do Barreiro,Moreirense,12.88,7.06,1.18,1.43,2.59,2.04,1.74,https://www.oddsportal.com/soccer/portugal/taca-de-portugal-2019-2020/fabril-do-barreiro-moreirense-tnzB9Oyj/#1X2;2,2,4,1
