date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
18.11.2017,2017,england,league-two-2017-2018,Mansfield,Stevenage,1.87,3.58,4.29,1.99,1.85,1.84,1.98,https://www.oddsportal.com/soccer/england/league-two-2017-2018/mansfield-stevenage-M5c8zxDc/#1X2;2,1,1,0
14.10.2017,2017,england,league-two-2017-2018,Grimsby,Crawley,2.08,3.3,3.41,2.13,1.68,1.9,1.88,https://www.oddsportal.com/soccer/england/league-two-2017-2018/grimsby-crawley-town-vqPKfLmU/#1X2;2,0,0,0
20.03.2018,2018,england,league-two-2017-2018,Morecambe,Colchester,2.87,3.19,2.55,2.09,1.77,1.79,1.99,https://www.oddsportal.com/soccer/england/league-two-2017-2018/morecambe-colchester-8S6Mr2A1/#1X2;2,0,0,0
17.10.2017,2017,england,league-two-2017-2018,Stevenage,Accrington,2.78,3.49,2.47,1.83,1.98,1.63,2.25,https://www.oddsportal.com/soccer/england/league-two-2017-2018/stevenage-accrington-jaCbrW9r/#1X2;2,1,5,1
07.10.2017,2017,england,league-two-2017-2018,Colchester,Mansfield,3.11,3.47,2.28,1.97,1.85,1.73,2.09,https://www.oddsportal.com/soccer/england/league-two-2017-2018/colchester-mansfield-zi6YrOlI/#1X2;2,1,2,0
02.09.2017,2017,england,league-two-2017-2018,Grimsby,Crewe,2.43,3.33,2.87,2.03,1.81,1.75,2.17,https://www.oddsportal.com/soccer/england/league-two-2017-2018/grimsby-crewe-WdAYyezr/#1X2;2,1,1,0
05.08.2017,2017,england,league-two-2017-2018,Coventry,Notts Co,2.21,3.42,3.28,1.92,1.90,1.73,2.1,https://www.oddsportal.com/soccer/england/league-two-2017-2018/coventry-notts-county-6uzPEhgL/#1X2;2,1,3,0
10.03.2018,2018,england,league-two-2017-2018,Wycombe,Cambridge Utd,2.0,3.44,3.82,2.04,1.81,1.8,2.0,https://www.oddsportal.com/soccer/england/league-two-2017-2018/wycombe-cambridge-utd-hULbHMGQ/#1X2;2,0,2,1
21.10.2017,2017,england,league-two-2017-2018,Exeter,Port Vale,2.05,3.62,3.36,1.86,1.94,1.7,2.09,https://www.oddsportal.com/soccer/england/league-two-2017-2018/exeter-port-vale-6yMte9gl/#1X2;2,2,1,0
26.09.2017,2017,england,league-two-2017-2018,Wycombe,Crewe,1.77,3.7,4.43,1.84,1.99,1.73,2.07,https://www.oddsportal.com/soccer/england/league-two-2017-2018/wycombe-crewe-YoWGUXT7/#1X2;2,1,5,1
20.04.2018,2018,england,league-two-2017-2018,Coventry,Stevenage,1.64,3.83,5.56,2.08,1.79,2.04,1.79,https://www.oddsportal.com/soccer/england/league-two-2017-2018/coventry-stevenage-S4c4wMjC/#1X2;2,1,4,1
26.12.2017,2017,england,league-two-2017-2018,Crawley,Colchester,2.82,3.3,2.55,2.03,1.81,1.71,2.05,https://www.oddsportal.com/soccer/england/league-two-2017-2018/crawley-town-colchester-jFIM93qL/#1X2;2,2,2,0
07.10.2017,2017,england,league-two-2017-2018,Morecambe,Crawley,2.79,3.63,2.39,1.75,2.12,1.63,2.28,https://www.oddsportal.com/soccer/england/league-two-2017-2018/morecambe-crawley-town-8vym2okt/#1X2;2,2,1,0
21.10.2017,2017,england,league-two-2017-2018,Cambridge Utd,Chesterfield,1.79,3.75,4.18,1.81,1.99,1.72,2.08,https://www.oddsportal.com/soccer/england/league-two-2017-2018/cambridge-utd-chesterfield-bVbFvl97/#1X2;2,1,3,1
05.08.2017,2017,england,league-two-2017-2018,Chesterfield,Grimsby,2.32,2.95,2.96,2.07,1.65,1.83,2.0,https://www.oddsportal.com/soccer/england/league-two-2017-2018/chesterfield-grimsby-SlyLFYwF/#1X2;2,2,4,1
21.10.2017,2017,england,league-two-2017-2018,Newport,Mansfield,2.51,3.28,2.76,2.01,1.79,1.75,2.04,https://www.oddsportal.com/soccer/england/league-two-2017-2018/newport-mansfield-CYOlgmO0/#1X2;2,0,2,1
26.09.2017,2017,england,league-two-2017-2018,Port Vale,Accrington,3.11,3.31,2.26,2.01,1.83,1.7,1.99,https://www.oddsportal.com/soccer/england/league-two-2017-2018/port-vale-accrington-CWs8Wgae/#1X2;2,2,3,1
16.09.2017,2017,england,league-two-2017-2018,Wycombe,Luton,3.06,3.36,2.35,1.90,1.93,1.7,2.15,https://www.oddsportal.com/soccer/england/league-two-2017-2018/wycombe-luton-fcxLCa8M/#1X2;2,2,3,1
28.04.2018,2018,england,league-two-2017-2018,Grimsby,Notts Co,3.12,3.16,2.4,2.24,1.67,1.87,1.91,https://www.oddsportal.com/soccer/england/league-two-2017-2018/grimsby-notts-county-hUa38tjn/#1X2;2,1,3,1
10.03.2018,2018,england,league-two-2017-2018,Exeter,Carlisle,2.37,3.32,2.9,1.88,1.92,1.69,2.13,https://www.oddsportal.com/soccer/england/league-two-2017-2018/exeter-carlisle-EJnibsAl/#1X2;2,0,2,1
21.11.2017,2017,england,league-two-2017-2018,Newport,Barnet,2.16,3.4,3.41,1.98,1.85,1.74,2.06,https://www.oddsportal.com/soccer/england/league-two-2017-2018/newport-barnet-S0aCjl3e/#1X2;2,2,3,1
17.10.2017,2017,england,league-two-2017-2018,Cheltenham,Grimsby,1.99,3.59,3.72,1.92,1.92,1.74,2.05,https://www.oddsportal.com/soccer/england/league-two-2017-2018/cheltenham-grimsby-bgoTuwlp/#1X2;2,2,5,1
09.12.2017,2017,england,league-two-2017-2018,Colchester,Exeter,2.4,3.48,2.9,1.84,2.00,1.6,2.19,https://www.oddsportal.com/soccer/england/league-two-2017-2018/colchester-exeter-vuPiCsmT/#1X2;2,1,4,1
21.11.2017,2017,england,league-two-2017-2018,Luton,Carlisle,1.65,4.17,4.94,1.61,2.34,1.6,2.2,https://www.oddsportal.com/soccer/england/league-two-2017-2018/luton-carlisle-0jFXcWAL/#1X2;2,1,3,0
13.01.2018,2018,england,league-two-2017-2018,Wycombe,Colchester,2.05,3.49,3.65,1.89,1.94,1.7,2.09,https://www.oddsportal.com/soccer/england/league-two-2017-2018/wycombe-colchester-02uYM7KU/#1X2;2,1,4,1
30.12.2017,2017,england,league-two-2017-2018,Cambridge Utd,Crewe,2.02,3.38,3.88,2.11,1.76,1.86,1.89,https://www.oddsportal.com/soccer/england/league-two-2017-2018/cambridge-utd-crewe-4vKWztrK/#1X2;2,1,4,1
18.11.2017,2017,england,league-two-2017-2018,Colchester,Morecambe,1.82,3.83,4.18,1.76,2.08,1.66,2.15,https://www.oddsportal.com/soccer/england/league-two-2017-2018/colchester-morecambe-M7lpWMLB/#1X2;2,0,0,0
10.03.2018,2018,england,league-two-2017-2018,Grimsby,Port Vale,2.45,3.03,3.16,2.59,1.50,2.08,1.72,https://www.oddsportal.com/soccer/england/league-two-2017-2018/grimsby-port-vale-nXpadLv1/#1X2;2,0,2,1
28.04.2018,2018,england,league-two-2017-2018,Colchester,Swindon,2.41,3.43,2.88,1.86,1.98,1.64,2.18,https://www.oddsportal.com/soccer/england/league-two-2017-2018/colchester-swindon-xIPglw5U/#1X2;2,0,0,0
26.12.2017,2017,england,league-two-2017-2018,Swindon,Luton,3.93,3.63,1.93,1.89,1.95,1.73,2.07,https://www.oddsportal.com/soccer/england/league-two-2017-2018/swindon-luton-xSvYFv6f/#1X2;2,2,5,0
23.09.2017,2017,england,league-two-2017-2018,Notts Co,Lincoln,2.84,3.18,2.58,2.24,1.66,1.89,1.91,https://www.oddsportal.com/soccer/england/league-two-2017-2018/notts-county-lincoln-city-tSF1PxhS/#1X2;2,1,5,1
12.05.2018,2018,england,league-two-2017-2018,Coventry,Notts Co,1.9,3.43,4.16,2.15,1.76,1.91,1.9,https://www.oddsportal.com/soccer/england/league-two-2017-2018/coventry-notts-county-WIPBX8jG/#1X2;2,0,2,1
23.09.2017,2017,england,league-two-2017-2018,Newport,Grimsby,2.15,3.42,3.42,1.95,1.89,1.71,2.1,https://www.oddsportal.com/soccer/england/league-two-2017-2018/newport-grimsby-rscbQIxM/#1X2;2,1,1,0
23.12.2017,2017,england,league-two-2017-2018,Crewe,Swindon,2.93,3.25,2.48,2.12,1.75,1.78,2.03,https://www.oddsportal.com/soccer/england/league-two-2017-2018/crewe-swindon-G0CmeqDU/#1X2;2,2,3,0
10.03.2018,2018,england,league-two-2017-2018,Coventry,Barnet,1.97,3.53,3.9,2.21,1.68,2.02,1.8,https://www.oddsportal.com/soccer/england/league-two-2017-2018/coventry-barnet-AiiL33nR/#1X2;2,1,1,0
25.11.2017,2017,england,league-two-2017-2018,Lincoln,Port Vale,2.19,3.23,3.51,2.43,1.55,2.05,1.72,https://www.oddsportal.com/soccer/england/league-two-2017-2018/lincoln-city-port-vale-lC1s6lKu/#1X2;2,1,4,1
12.09.2017,2017,england,league-two-2017-2018,Coventry,Carlisle,2.21,3.36,3.31,1.96,1.87,1.69,2.15,https://www.oddsportal.com/soccer/england/league-two-2017-2018/coventry-carlisle-Ykrb1B3g/#1X2;2,1,2,0
21.03.2018,2018,england,league-two-2017-2018,Crawley,Wycombe,3.43,3.43,2.13,1.96,1.86,1.77,2.07,https://www.oddsportal.com/soccer/england/league-two-2017-2018/crawley-town-wycombe-f3iHo4Qr/#1X2;2,2,5,1
23.12.2017,2017,england,league-two-2017-2018,Colchester,Port Vale,2.27,3.29,3.22,2.24,1.66,1.92,1.86,https://www.oddsportal.com/soccer/england/league-two-2017-2018/colchester-port-vale-8ULSa7ba/#1X2;2,0,2,1
24.04.2018,2018,england,league-two-2017-2018,Yeovil,Forest Green,2.77,2.79,2.99,2.22,1.69,1.82,2.0,https://www.oddsportal.com/soccer/england/league-two-2017-2018/yeovil-forest-green-hfsCChnd/#1X2;2,0,0,0
07.10.2017,2017,england,league-two-2017-2018,Barnet,Coventry,3.26,3.38,2.24,2.09,1.76,1.83,2.0,https://www.oddsportal.com/soccer/england/league-two-2017-2018/barnet-coventry-6BEHn6kg/#1X2;2,0,0,0
16.09.2017,2017,england,league-two-2017-2018,Carlisle,Barnet,2.34,3.44,2.99,1.83,2.00,1.63,2.26,https://www.oddsportal.com/soccer/england/league-two-2017-2018/carlisle-barnet-KvOx0MOG/#1X2;2,0,2,1
17.03.2018,2018,england,league-two-2017-2018,Barnet,Wycombe,3.34,3.35,2.21,2.02,1.82,1.75,2.06,https://www.oddsportal.com/soccer/england/league-two-2017-2018/barnet-wycombe-tf6YAKgf/#1X2;2,2,2,0
27.01.2018,2018,england,league-two-2017-2018,Crawley,Accrington,3.04,3.27,2.4,2.05,1.79,1.78,2.02,https://www.oddsportal.com/soccer/england/league-two-2017-2018/crawley-town-accrington-SS5Krqbl/#1X2;2,1,3,1
01.01.2018,2018,england,league-two-2017-2018,Newport,Exeter,2.4,3.45,2.93,1.83,2.01,1.64,2.22,https://www.oddsportal.com/soccer/england/league-two-2017-2018/newport-exeter-z1stGcI7/#1X2;2,1,3,1
